08/08/2021 00:46:55|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
08/08/2021 01:44:17|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab6f190>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:44:28|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b229ac0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:44:30|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 01:54, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 01:44:33|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b1c9e20>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:44:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b012670>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:44:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab69b80>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:45:29|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abe9ee0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:45:30|WARNING |retry.api                       |HTTPConnectionPool(host='s4.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b218c10>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 01:45:35|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae21cd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:45:39|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae21bb0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:45:47|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae21a30>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:46:04|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae21970>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:46:36|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae217c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:46:36|WARNING |retry.api                       |HTTPConnectionPool(host='s4.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae21220>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 01:46:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae21280>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:46:46|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae469d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:46:54|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae46fa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:47:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae46ca0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:47:42|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae46bb0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:47:55|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 01:57, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 01:47:55|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 01:57, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 01:48:04|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107afe4430>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:48:05|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 01:58, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 01:48:06|INFO    |root                            |Throttling supersubtitles for 10 minutes, until 21/08/08 01:58, because of: ValueError. Exception info: "invalid literal for int() with base 10: ''"|
08/08/2021 01:48:09|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aeeb490>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:48:17|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b05c1f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:48:33|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b05ccd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:49:05|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b4708b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:49:06|WARNING |retry.api                       |HTTPConnectionPool(host='s101.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b470340>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 01:49:11|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107cdc4fa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:49:15|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107cdc4040>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:49:23|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107cdc4bb0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:49:39|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e84c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:50:12|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e8880>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:50:12|WARNING |retry.api                       |HTTPConnectionPool(host='s101.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e8160>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 01:50:17|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e8430>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:50:21|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e8280>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:50:30|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e8250>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:50:46|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2e8f70>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 01:51:18|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b020af0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
